record_id,record_hash,case_id,case_type,originating_station_id,district_id,state_id,record_type,sensitivity_level,victim_flag,witness_flag,juvenile_flag,evidence_media_flag,sealed_status,retention_status,owner_agency,raw_record_included,synthetic_only
REC-000552,75f04acfcb1add0751aa6da0,CASE-00243,CYBER_FRAUD,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000553,7d6f478ee9bc86b7332e87fc,CASE-00073,VIOLENT_CRIME,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,FIR_SUMMARY,LOW,false,false,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000554,92872ffb7c6c9c30fc3afc0f,CASE-00349,CYBER_FRAUD,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,FIR_SUMMARY,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000555,25cf43974f4cf53c05dbceca,CASE-00248,VIOLENT_CRIME,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000556,79f13e95fa10de3dec2246a2,CASE-00359,FINANCIAL_CRIME,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,VICTIM_RECORD,MEDIUM,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000557,c8d16cfb81beee7a577351be,CASE-00017,CYBER_FRAUD,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000558,b3d1d2f79d5a7ecb8b5f0667,CASE-00249,MISSING_PERSON,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,JUVENILE_RECORD,HIGH,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000559,649afea3d6e6f8a0297f3338,CASE-00109,NARCOTICS,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,CASE_DIARY,CLASSIFIED,false,false,false,false,SEALED,UNDER_REVIEW,POLICE,false,true
REC-000560,7c0122e2e09819ce56c6d8b8,CASE-00064,MISSING_PERSON,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000561,553fe77679decc32f66d81bb,CASE-00008,VIOLENT_CRIME,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,EVIDENCE_MEDIA,HIGH,false,false,false,true,SEALED,UNDER_REVIEW,POLICE,false,true
REC-000562,b760b5f5e5ffe285faca1c7b,CASE-00023,FINANCIAL_CRIME,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,FIR_SUMMARY,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000563,c8574da02d53b2b3900286b3,CASE-00163,VIOLENT_CRIME,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000564,39541a70f058a3a497154a3d,CASE-00272,WOMEN_CHILD_SAFETY,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,CYBERCRIME_COMPLAINT,MEDIUM,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000565,3280828e601e84ca37579d0f,CASE-00007,FINANCIAL_CRIME,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000566,a50f154cd90fb54e0509c371,CASE-00119,WOMEN_CHILD_SAFETY,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,FIR_SUMMARY,MEDIUM,true,false,false,false,SEALED,UNDER_REVIEW,POLICE,false,true
REC-000567,401be633eed632a4865b1fe7,CASE-00078,MISSING_PERSON,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,FORENSIC_REPORT,CLASSIFIED,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000568,9fcede7ff666ed17edf127ac,CASE-00165,VIOLENT_CRIME,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000569,e1148c15109211a512b9f29b,CASE-00339,CYBER_FRAUD,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,FIR_SUMMARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000570,bbe429bf8ae90c1182e92d2e,CASE-00329,CYBER_FRAUD,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,CASE_DIARY,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000571,4cfcb99871492acc92ea42ae,CASE-00135,GENERAL_THEFT,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000572,13fd779a365088776f6d0456,CASE-00066,JUVENILE_PROTECTION,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,COURT_SUBMISSION,HIGH,false,false,true,false,SEALED,ACTIVE,POLICE,false,true
REC-000573,41f7269b735abf118e1ceb74,CASE-00051,VIOLENT_CRIME,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,FIR_SUMMARY,LOW,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000574,e718380dbd29859ea007b2be,CASE-00028,VIOLENT_CRIME,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,WITNESS_STATEMENT,HIGH,false,true,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000575,b18bf580b9222d64b5f00c0a,CASE-00211,FINANCIAL_CRIME,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000576,bb5d789f7b415ff31ea0edb0,CASE-00053,WOMEN_CHILD_SAFETY,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,EVIDENCE_MEDIA,HIGH,true,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000577,8cd436b23498bf982d16d8f4,CASE-00215,VIOLENT_CRIME,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000578,3721d7269c2dde832027fa61,CASE-00251,CYBER_FRAUD,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ARCHIVED,POLICE,false,true
REC-000579,3ee2b445178eb78c844bc181,CASE-00107,NARCOTICS,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000580,6402bcc2f4170943bbb25e00,CASE-00121,NARCOTICS,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000581,0c701e7e7cf1230d4b57b73a,CASE-00333,JUVENILE_PROTECTION,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,FIR_SUMMARY,LOW,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000582,8bda4bef783bd0a2841c41de,CASE-00246,NARCOTICS,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,SEALED,ACTIVE,POLICE,false,true
REC-000583,264f17522a14cb90f82924b9,CASE-00134,VIOLENT_CRIME,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000584,d20d4ecc7bc1250633dbd895,CASE-00168,NARCOTICS,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,FIR_SUMMARY,MEDIUM,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000585,8a6b763636cb267428784251,CASE-00291,JUVENILE_PROTECTION,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,WITNESS_STATEMENT,MEDIUM,false,true,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000586,0c5416ff376c02a72e644dba,CASE-00324,FINANCIAL_CRIME,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,EVIDENCE_MEDIA,HIGH,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000587,45f266e2d8253ba005720834,CASE-00148,JUVENILE_PROTECTION,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,VICTIM_RECORD,HIGH,true,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000588,2c24224a41485b2b9a03da20,CASE-00219,FINANCIAL_CRIME,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,STATE_01,EVIDENCE_MEDIA,HIGH,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000589,fa5da650d6cfd54f2bc102af,CASE-00289,WOMEN_CHILD_SAFETY,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,COURT_SUBMISSION,MEDIUM,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000590,cf0a8bb9bb95909a28d05205,CASE-00097,VIOLENT_CRIME,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000591,f34566a66a686c1db1f13e6c,CASE-00143,GENERAL_THEFT,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,WITNESS_STATEMENT,HIGH,false,true,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000592,34c63fb4a90f2aefe4cd515c,CASE-00201,VIOLENT_CRIME,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000593,118bf6e235079ff659306fe5,CASE-00310,CYBER_FRAUD,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,COURT_SUBMISSION,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000594,76df25147fc74f6bc230dfad,CASE-00293,JUVENILE_PROTECTION,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,FIR_SUMMARY,HIGH,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000595,dd25798c72c5112bd72c2efc,CASE-00295,WOMEN_CHILD_SAFETY,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,FORENSIC_REPORT,CLASSIFIED,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000596,89476745cac894a936858ff7,CASE-00125,JUVENILE_PROTECTION,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,FIR_SUMMARY,LOW,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000597,0fb3737ffbea66c7996ec849,CASE-00052,JUVENILE_PROTECTION,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,CYBERCRIME_COMPLAINT,HIGH,false,false,true,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000598,08dd64986685dcabe431977b,CASE-00090,GENERAL_THEFT,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000599,c12b0ac38401f3270a04423b,CASE-00008,VIOLENT_CRIME,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,CASE_DIARY,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000600,aa5d5e9574a1ce5800dc6459,CASE-00275,WOMEN_CHILD_SAFETY,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,JUVENILE_RECORD,CLASSIFIED,true,false,true,false,OPEN,ARCHIVED,POLICE,false,true
REC-000601,387ce36dfb2809a360448216,CASE-00045,CYBER_FRAUD,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,WITNESS_STATEMENT,HIGH,false,true,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000602,202493a89eae5b6458ec7ff8,CASE-00199,JUVENILE_PROTECTION,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,WITNESS_STATEMENT,HIGH,false,true,true,false,SEALED,UNDER_REVIEW,POLICE,false,true
REC-000603,7d6809442b1af0c7365e116d,CASE-00326,JUVENILE_PROTECTION,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,COURT_SUBMISSION,HIGH,false,false,true,false,OPEN,ARCHIVED,POLICE,false,true
REC-000604,ca8fc35650ee04e7cf5447f3,CASE-00310,CYBER_FRAUD,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,SEALED,ACTIVE,POLICE,false,true
REC-000605,e1d51408056939f2b7fccbac,CASE-00100,WOMEN_CHILD_SAFETY,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,EVIDENCE_MEDIA,CLASSIFIED,true,false,false,true,SEALED,ACTIVE,POLICE,false,true
REC-000606,77d1ee9376ed628449b877ee,CASE-00136,NARCOTICS,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000607,824a794b4e624def85c96265,CASE-00166,MISSING_PERSON,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000608,0fbc42cbea4b0c2c3eecca6a,CASE-00139,FINANCIAL_CRIME,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,EVIDENCE_MEDIA,HIGH,false,false,false,true,OPEN,ARCHIVED,POLICE,false,true
REC-000609,848374cba02b5f1752de9ecc,CASE-00299,NARCOTICS,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000610,e6432b84b4aeaadc5136f9f0,CASE-00075,WOMEN_CHILD_SAFETY,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,CYBERCRIME_COMPLAINT,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000611,1c019b8f0cd3d2a3b050ba1e,CASE-00223,WOMEN_CHILD_SAFETY,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,CYBERCRIME_COMPLAINT,HIGH,true,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000612,7f416b45cddf9fa50b2b67c2,CASE-00148,JUVENILE_PROTECTION,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,WITNESS_STATEMENT,CLASSIFIED,false,true,true,false,OPEN,ARCHIVED,POLICE,false,true
REC-000613,b7b5cfe71c035e42e7255112,CASE-00158,WOMEN_CHILD_SAFETY,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,FIR_SUMMARY,MEDIUM,true,false,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000614,f9e897560da536cbed545b58,CASE-00240,WOMEN_CHILD_SAFETY,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,FORENSIC_REPORT,HIGH,true,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000615,dfb0e94f858b759ef429abc3,CASE-00145,VIOLENT_CRIME,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000616,4e7134702bd63d6d5ef9939e,CASE-00075,WOMEN_CHILD_SAFETY,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,CASE_DIARY,CLASSIFIED,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000617,e6ddc948280fadfeea10e9d1,CASE-00096,VIOLENT_CRIME,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000618,10b28371b7de24a49bde6fd2,CASE-00130,VIOLENT_CRIME,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000619,22d13ba63717ca715e5005a7,CASE-00051,VIOLENT_CRIME,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,COURT_SUBMISSION,MEDIUM,false,false,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000620,05c7c986bc49b426bf6cd52e,CASE-00173,FINANCIAL_CRIME,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,EVIDENCE_MEDIA,HIGH,false,false,false,true,OPEN,ARCHIVED,POLICE,false,true
REC-000621,361a07f3293bb4a0066f3f14,CASE-00051,VIOLENT_CRIME,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000622,ca90f42fb360620381782a1e,CASE-00234,CYBER_FRAUD,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000623,62c4bd5e3c46d322ca954d3d,CASE-00308,FINANCIAL_CRIME,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,CYBERCRIME_COMPLAINT,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000624,cf5a62b8cc144b2085180c6f,CASE-00304,WOMEN_CHILD_SAFETY,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,VICTIM_RECORD,CLASSIFIED,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000625,093331674304fdf16d37b24b,CASE-00157,GENERAL_THEFT,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,CYBERCRIME_COMPLAINT,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000626,95ee8d5d62c6fbce3b7000ee,CASE-00343,MISSING_PERSON,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000627,42a91652eab7d0965c774e59,CASE-00309,FINANCIAL_CRIME,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000628,dfacf63bb0e361f9c503eee9,CASE-00304,WOMEN_CHILD_SAFETY,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,VICTIM_RECORD,CLASSIFIED,true,false,false,false,SEALED,ARCHIVED,POLICE,false,true
REC-000629,c14c6c27edacd158510d86ae,CASE-00120,CYBER_FRAUD,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,JUVENILE_RECORD,HIGH,false,false,true,false,OPEN,ARCHIVED,POLICE,false,true
REC-000630,5735e1f43cfb1d05ceef90b4,CASE-00244,FINANCIAL_CRIME,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,SEALED,ACTIVE,POLICE,false,true
REC-000631,72792f684de2062672fc64d0,CASE-00020,MISSING_PERSON,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,WITNESS_STATEMENT,CLASSIFIED,false,true,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000632,e1b30d5e684655e83788cf32,CASE-00153,FINANCIAL_CRIME,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000633,4d1b8e5013b77f9be76d7b71,CASE-00094,CYBER_FRAUD,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,SEALED,ACTIVE,POLICE,false,true
REC-000634,3be862e685c83a2a19e0c1ca,CASE-00225,JUVENILE_PROTECTION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,COURT_SUBMISSION,MEDIUM,false,false,true,false,SEALED,ACTIVE,POLICE,false,true
REC-000635,9ef7805d5e451525d9e7038e,CASE-00177,MISSING_PERSON,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000636,503913487f4adab6b2f0d310,CASE-00099,GENERAL_THEFT,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,CYBERCRIME_COMPLAINT,MEDIUM,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000637,e21447eba26803ebe0ef50d8,CASE-00200,WOMEN_CHILD_SAFETY,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,WITNESS_STATEMENT,HIGH,true,true,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000638,cc5ab6510e3654ea9af3370f,CASE-00082,NARCOTICS,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,COURT_SUBMISSION,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000639,7ab3e40f2a90e61c28933d11,CASE-00119,WOMEN_CHILD_SAFETY,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,FORENSIC_REPORT,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000640,de3f466804e856e2e803cc32,CASE-00111,NARCOTICS,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000641,a46caf174bd38632a4dabfb2,CASE-00277,MISSING_PERSON,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000642,65b119681a10677745fef3d9,CASE-00129,FINANCIAL_CRIME,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000643,86cf9537924a3bb27fd6a3c9,CASE-00021,JUVENILE_PROTECTION,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,EVIDENCE_MEDIA,CLASSIFIED,false,false,true,true,OPEN,ARCHIVED,POLICE,false,true
REC-000644,134d5ab59de5af3d5dd49d2a,CASE-00232,WOMEN_CHILD_SAFETY,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,WITNESS_STATEMENT,HIGH,true,true,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000645,3d33aeac9a024f9da6d7ccf9,CASE-00242,MISSING_PERSON,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000646,54ac14016e1768af6fa9f2ec,CASE-00346,WOMEN_CHILD_SAFETY,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,CYBERCRIME_COMPLAINT,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000647,127942772b7096cf80318d9f,CASE-00107,NARCOTICS,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000648,31d4edd023a1e32e08b15bb2,CASE-00264,WOMEN_CHILD_SAFETY,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,EVIDENCE_MEDIA,CLASSIFIED,true,false,false,true,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000649,bd50a8e4e50ac9f99d20af26,CASE-00060,FINANCIAL_CRIME,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,CASE_DIARY,MEDIUM,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000650,cd65b26ee8307185d4869ab4,CASE-00207,GENERAL_THEFT,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000651,742c0a071ca55694989e712c,CASE-00300,GENERAL_THEFT,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,WITNESS_STATEMENT,MEDIUM,false,true,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000652,65d9efe8345b7c1563e6df73,CASE-00249,MISSING_PERSON,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000653,87f18e9e88edd6b6be2df2d1,CASE-00274,VIOLENT_CRIME,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,WITNESS_STATEMENT,CLASSIFIED,false,true,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000654,7a6174ed82b24e39722b5ebe,CASE-00313,CYBER_FRAUD,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000655,ec013d89dbc3d07ad6443ccb,CASE-00027,NARCOTICS,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,EVIDENCE_MEDIA,HIGH,false,false,false,true,SEALED,ARCHIVED,POLICE,false,true
REC-000656,e11cd5a6c9ec9e77c31803ca,CASE-00329,CYBER_FRAUD,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,FIR_SUMMARY,HIGH,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000657,117c606e24cdfaad1890e740,CASE-00311,CYBER_FRAUD,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000658,19a7c92363fbe8fe785c9ff8,CASE-00058,GENERAL_THEFT,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,WITNESS_STATEMENT,MEDIUM,false,true,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000659,8cd04623158a527d67db5be4,CASE-00170,GENERAL_THEFT,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,WITNESS_STATEMENT,CLASSIFIED,false,true,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000660,ed2e4026b7249509166c6691,CASE-00060,FINANCIAL_CRIME,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,CASE_DIARY,HIGH,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000661,0ef7bba38fe082a54d97d62f,CASE-00222,MISSING_PERSON,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,FORENSIC_REPORT,HIGH,false,false,false,false,SEALED,UNDER_REVIEW,POLICE,false,true
